page,exact_claim,claim_type,risk_level,why_evidence_is_needed,suggested_evidence,action,manual_verification
blog-rotary-union-seal-types.html,"Over 2–3 years, the lip wear increases clearance.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Medium-pressure pneumatic or hydraulic systems (1.0–3.0 MPa),technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Continuous rotation at 100–500 RPM,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Applications needing 12–24 month seal life,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Pressure above 5.0 MPa without custom spring design,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,5.0 MPa continuous with standard spring rate,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,10.0 MPa continuous with high-load spring (BP-2P-95-0001),technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"2,000 RPM max with PTFE running surface",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"At 10.0 MPa and 200 RPM, the seal surface temperature stays below 60°C because PTFE friction is so low.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,An FKM O-ring at the same conditions would exceed 150°C and fail in hours.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"BP-2P-95-0001 (2-in-4-out, extreme duty): Spring-energized carbon-filled PTFE, 10.0 MPa max, 200 RPM max, tested at 12.0 MPa",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Seal Type Friction Coefficient Typical Leakage (ml/min) Torque at 0.5 MPa,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,High-pressure hydraulic or pneumatic (5.0–10.0 MPa),technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"High-speed continuous rotation (500–2,000 RPM)",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Long service intervals (24–48 months),certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Very slow speed ( < 10 RPM) where the spring does not seat properly,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,< 1.0 MPa → O-ring or lip seal,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,1.0–5.0 MPa → Lip seal or spring-energized PTFE,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,> 5.0 MPa → Spring-energized PTFE only,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,< 200 RPM → Any seal type,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,200–500 RPM → Lip seal or spring-energized PTFE,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,> 500 RPM → Spring-energized PTFE only,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,18–24 month replacement → Lip seal,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,3–4 year replacement or inaccessible location → Spring-energized PTFE,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,Model Seal Type Pressure RPM Best For,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"BP-1P-0003 FKM O-ring 1.0 MPa 500 Pneumatic tools, small tables",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"BP-2P-0001 FKM O-ring + Glyd Ring 1.0 MPa 200 General automation, clamping",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"BP-2P-130-0001 PTFE lip seal 5.0 MPa 80 Hydraulic clamping, coolant",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"BP-2P-95-0001 Spring-energized PTFE 10.0 MPa 200 High-pressure, high-speed",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
blog-rotary-union-seal-types.html,"BP-2P-50-0001 PTFE lip seal 1.0 MPa 100 Dusty environments, IP65",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
